regiao,estado,coduf,data,semanaEpi,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos
Norte,RO,11,20/03/20,12,1,1,0,0
Norte,RO,11,21/03/20,12,1,0,0,0
Norte,RO,11,22/03/20,13,3,2,0,0
Norte,RO,11,23/03/20,13,3,0,0,0
Norte,RO,11,24/03/20,13,3,0,0,0
Norte,RO,11,25/03/20,13,5,2,0,0
Norte,RO,11,26/03/20,13,5,0,0,0
Norte,RO,11,27/03/20,13,6,1,0,0
Norte,RO,11,28/03/20,13,6,0,0,0
Norte,RO,11,29/03/20,14,6,0,0,0
Norte,RO,11,30/03/20,14,6,0,0,0
Norte,RO,11,31/03/20,14,8,2,1,1
Norte,RO,11,01/04/20,14,9,1,1,0
Norte,RO,11,02/04/20,14,10,1,1,0
Norte,RO,11,03/04/20,14,10,0,1,0
Norte,RO,11,04/04/20,14,11,1,1,0
Norte,RO,11,05/04/20,15,12,1,1,0
Norte,RO,11,06/04/20,15,14,2,1,0
Norte,RO,11,07/04/20,15,18,4,1,0
Norte,RO,11,08/04/20,15,18,0,1,0
Norte,RO,11,09/04/20,15,28,10,2,1
Norte,RO,11,10/04/20,15,32,4,2,0
Norte,RO,11,11/04/20,15,33,1,2,0
Norte,RO,11,12/04/20,16,35,2,2,0
Norte,RO,11,13/04/20,16,42,7,2,0
Norte,RO,11,14/04/20,16,64,22,2,0
Norte,RO,11,15/04/20,16,69,5,2,0
Norte,RO,11,16/04/20,16,76,7,3,1
Norte,RO,11,17/04/20,16,92,16,3,0
Norte,RO,11,18/04/20,16,110,18,3,0
Norte,RO,11,19/04/20,17,128,18,4,1
Norte,RO,11,20/04/20,17,160,32,4,0
Norte,RO,11,21/04/20,17,199,39,4,0
Norte,RO,11,22/04/20,17,223,24,5,1
Norte,RO,11,23/04/20,17,250,27,5,0
Norte,RO,11,24/04/20,17,290,40,5,0
Norte,RO,11,25/04/20,17,328,38,7,2
Norte,RO,11,26/04/20,18,364,36,10,3
Norte,RO,11,27/04/20,18,393,29,10,0
Norte,RO,11,28/04/20,18,413,20,11,1
Norte,RO,11,29/04/20,18,433,20,15,4
Norte,RO,11,30/04/20,18,502,69,16,1
Norte,RO,11,01/05/20,18,585,83,18,2
Norte,RO,11,02/05/20,18,653,68,23,5
Norte,RO,11,03/05/20,19,705,52,24,1
Norte,RO,11,04/05/20,19,756,51,25,1
Norte,RO,11,05/05/20,19,861,105,29,4
Norte,RO,11,06/05/20,19,943,82,33,4
Norte,RO,11,07/05/20,19,1098,155,37,4
Norte,RO,11,08/05/20,19,1222,124,39,2
Norte,RO,11,09/05/20,19,1263,41,41,2
Norte,RO,11,10/05/20,20,1302,39,43,2
Norte,RO,11,11/05/20,20,1396,94,47,4
Norte,RO,11,12/05/20,20,1460,64,50,3
Norte,RO,11,13/05/20,20,1612,152,50,0
Norte,RO,11,14/05/20,20,1686,74,56,6
Norte,RO,11,15/05/20,20,1789,103,62,6
Norte,RO,11,16/05/20,20,1919,130,69,7
Norte,RO,11,17/05/20,21,1963,44,74,5
Norte,RO,11,18/05/20,21,2043,80,77,3
Norte,RO,11,19/05/20,21,2257,214,87,10
Norte,RO,11,20/05/20,21,2499,242,90,3
Norte,RO,11,21/05/20,21,2659,160,101,11
Norte,RO,11,22/05/20,21,2774,115,106,5
Norte,RO,11,23/05/20,21,3109,335,115,9
Norte,RO,11,24/05/20,22,3201,92,121,6
Norte,RO,11,25/05/20,22,3268,67,121,0
Norte,RO,11,26/05/20,22,3493,225,133,12
Norte,RO,11,27/05/20,22,3862,369,137,4
Norte,RO,11,28/05/20,22,4252,390,142,5
Norte,RO,11,29/05/20,22,4502,250,145,3
Norte,RO,11,30/05/20,22,4743,241,151,6
Norte,RO,11,31/05/20,23,4942,199,156,5
Norte,RO,11,01/06/20,23,5172,230,159,3
Norte,RO,11,02/06/20,23,5477,305,172,13
Norte,RO,11,03/06/20,23,5713,236,180,8
Norte,RO,11,04/06/20,23,6459,746,194,14
Norte,RO,11,05/06/20,23,6862,403,213,19
Norte,RO,11,06/06/20,23,7700,838,228,15
Norte,RO,11,07/06/20,24,8110,410,235,7
Norte,RO,11,08/06/20,24,8626,516,245,10
Norte,AC,12,19/03/20,12,3,3,0,0
Norte,AC,12,20/03/20,12,7,4,0,0
Norte,AC,12,21/03/20,12,9,2,0,0
Norte,AC,12,22/03/20,13,11,2,0,0
Norte,AC,12,23/03/20,13,11,0,0,0
Norte,AC,12,24/03/20,13,17,6,0,0
Norte,AC,12,25/03/20,13,23,6,0,0
Norte,AC,12,26/03/20,13,24,1,0,0
Norte,AC,12,27/03/20,13,25,1,0,0
Norte,AC,12,28/03/20,13,25,0,0,0
Norte,AC,12,29/03/20,14,34,9,0,0
Norte,AC,12,30/03/20,14,42,8,0,0
Norte,AC,12,31/03/20,14,42,0,0,0
Norte,AC,12,01/04/20,14,43,1,0,0
Norte,AC,12,02/04/20,14,43,0,0,0
Norte,AC,12,03/04/20,14,46,3,0,0
Norte,AC,12,04/04/20,14,46,0,0,0
Norte,AC,12,05/04/20,15,48,2,0,0
Norte,AC,12,06/04/20,15,50,2,0,0
Norte,AC,12,07/04/20,15,50,0,1,1
Norte,AC,12,08/04/20,15,54,4,2,1
Norte,AC,12,09/04/20,15,62,8,2,0
Norte,AC,12,10/04/20,15,70,8,2,0
Norte,AC,12,11/04/20,15,72,2,2,0
Norte,AC,12,12/04/20,16,77,5,2,0
Norte,AC,12,13/04/20,16,90,13,3,1
Norte,AC,12,14/04/20,16,99,9,3,0
Norte,AC,12,15/04/20,16,101,2,3,0
Norte,AC,12,16/04/20,16,110,9,5,2
Norte,AC,12,17/04/20,16,135,25,5,0
Norte,AC,12,18/04/20,16,142,7,5,0
Norte,AC,12,19/04/20,17,163,21,6,1
Norte,AC,12,20/04/20,17,176,13,8,2
Norte,AC,12,21/04/20,17,195,19,8,0
Norte,AC,12,22/04/20,17,214,19,8,0
Norte,AC,12,23/04/20,17,227,13,10,2
Norte,AC,12,24/04/20,17,234,7,11,1
Norte,AC,12,25/04/20,17,258,24,11,0
Norte,AC,12,26/04/20,18,279,21,11,0
Norte,AC,12,27/04/20,18,279,0,14,3
Norte,AC,12,28/04/20,18,311,32,16,2
Norte,AC,12,29/04/20,18,354,43,17,1
Norte,AC,12,30/04/20,18,404,50,19,2
Norte,AC,12,01/05/20,18,486,82,19,0
Norte,AC,12,02/05/20,18,553,67,21,2
Norte,AC,12,03/05/20,19,657,104,24,3
Norte,AC,12,04/05/20,19,733,76,28,4
Norte,AC,12,05/05/20,19,817,84,29,1
Norte,AC,12,06/05/20,19,943,126,33,4
Norte,AC,12,07/05/20,19,1014,71,36,3
Norte,AC,12,08/05/20,19,1177,163,38,2
Norte,AC,12,09/05/20,19,1335,158,39,1
Norte,AC,12,10/05/20,20,1447,112,41,2
Norte,AC,12,11/05/20,20,1460,13,45,4
Norte,AC,12,12/05/20,20,1590,130,51,6
Norte,AC,12,13/05/20,20,1694,104,52,1
Norte,AC,12,14/05/20,20,1740,46,55,3
Norte,AC,12,15/05/20,20,1785,45,57,2
Norte,AC,12,16/05/20,20,1867,82,59,2
Norte,AC,12,17/05/20,21,1997,130,60,1
Norte,AC,12,18/05/20,21,2234,237,67,7
Norte,AC,12,19/05/20,21,2482,248,72,5
Norte,AC,12,20/05/20,21,2817,335,76,4
Norte,AC,12,21/05/20,21,3103,286,78,2
Norte,AC,12,22/05/20,21,3343,240,80,2
Norte,AC,12,23/05/20,21,3867,524,87,7
Norte,AC,12,24/05/20,22,4160,293,92,5
Norte,AC,12,25/05/20,22,4501,341,97,5
Norte,AC,12,26/05/20,22,4781,280,105,8
Norte,AC,12,27/05/20,22,5251,470,113,8
Norte,AC,12,28/05/20,22,5600,349,122,9
Norte,AC,12,29/05/20,22,5841,241,135,13
Norte,AC,12,30/05/20,22,6072,231,142,7
Norte,AC,12,31/05/20,23,6219,147,148,6
Norte,AC,12,01/06/20,23,6326,107,161,13
Norte,AC,12,02/06/20,23,6465,139,165,4
Norte,AC,12,03/06/20,23,6679,214,171,6
Norte,AC,12,04/06/20,23,7021,342,181,10
Norte,AC,12,05/06/20,23,7284,263,190,9
Norte,AC,12,06/06/20,23,7525,241,201,11
Norte,AC,12,07/06/20,24,7983,458,207,6
Norte,AC,12,08/06/20,24,8128,145,211,4
Norte,AM,13,15/03/20,12,1,1,0,0
Norte,AM,13,16/03/20,12,1,0,0,0
Norte,AM,13,17/03/20,12,1,0,0,0
Norte,AM,13,18/03/20,12,1,0,0,0
Norte,AM,13,19/03/20,12,3,2,0,0
Norte,AM,13,20/03/20,12,3,0,0,0
Norte,AM,13,21/03/20,12,11,8,0,0
Norte,AM,13,22/03/20,13,26,15,0,0
Norte,AM,13,23/03/20,13,32,6,0,0
Norte,AM,13,24/03/20,13,47,15,0,0
Norte,AM,13,25/03/20,13,54,7,1,1
Norte,AM,13,26/03/20,13,67,13,1,0
Norte,AM,13,27/03/20,13,81,14,1,0
Norte,AM,13,28/03/20,13,111,30,1,0
Norte,AM,13,29/03/20,14,140,29,1,0
Norte,AM,13,30/03/20,14,151,11,1,0
Norte,AM,13,31/03/20,14,175,24,3,2
Norte,AM,13,01/04/20,14,200,25,3,0
Norte,AM,13,02/04/20,14,229,29,3,0
Norte,AM,13,03/04/20,14,260,31,7,4
Norte,AM,13,04/04/20,14,311,51,12,5
Norte,AM,13,05/04/20,15,417,106,14,2
Norte,AM,13,06/04/20,15,532,115,19,5
Norte,AM,13,07/04/20,15,636,104,23,4
Norte,AM,13,08/04/20,15,804,168,30,7
Norte,AM,13,09/04/20,15,899,95,40,10
Norte,AM,13,10/04/20,15,981,82,50,10
Norte,AM,13,11/04/20,15,1050,69,53,3
Norte,AM,13,12/04/20,16,1206,156,62,9
Norte,AM,13,13/04/20,16,1275,69,71,9
Norte,AM,13,14/04/20,16,1484,209,90,19
Norte,AM,13,15/04/20,16,1554,70,106,16
Norte,AM,13,16/04/20,16,1719,165,124,18
Norte,AM,13,17/04/20,16,1809,90,145,21
Norte,AM,13,18/04/20,16,1897,88,161,16
Norte,AM,13,19/04/20,17,2044,147,182,21
Norte,AM,13,20/04/20,17,2160,116,185,3
Norte,AM,13,21/04/20,17,2270,110,193,8
Norte,AM,13,22/04/20,17,2479,209,207,14
Norte,AM,13,23/04/20,17,2888,409,234,27
Norte,AM,13,24/04/20,17,3194,306,255,21
Norte,AM,13,25/04/20,17,3635,441,287,32
Norte,AM,13,26/04/20,18,3833,198,304,17
Norte,AM,13,27/04/20,18,3928,95,320,16
Norte,AM,13,28/04/20,18,4337,409,351,31
Norte,AM,13,29/04/20,18,4801,464,380,29
Norte,AM,13,30/04/20,18,5254,453,425,45
Norte,AM,13,01/05/20,18,5723,469,476,51
Norte,AM,13,02/05/20,18,6062,339,501,25
Norte,AM,13,03/05/20,19,6683,621,548,47
Norte,AM,13,04/05/20,19,7242,559,584,36
Norte,AM,13,05/05/20,19,8109,867,649,65
Norte,AM,13,06/05/20,19,9243,1134,751,102
Norte,AM,13,07/05/20,19,10099,856,806,55
Norte,AM,13,08/05/20,19,10727,628,874,68
Norte,AM,13,09/05/20,19,11925,1198,962,88
Norte,AM,13,10/05/20,20,12599,674,1004,42
Norte,AM,13,11/05/20,20,12919,320,1035,31
Norte,AM,13,12/05/20,20,14168,1249,1098,63
Norte,AM,13,13/05/20,20,15816,1648,1160,62
Norte,AM,13,14/05/20,20,17181,1365,1235,75
Norte,AM,13,15/05/20,20,18392,1211,1331,96
Norte,AM,13,16/05/20,20,19677,1285,1375,44
Norte,AM,13,17/05/20,21,20328,651,1413,38
Norte,AM,13,18/05/20,21,20913,585,1433,20
Norte,AM,13,19/05/20,21,22132,1219,1491,58
Norte,AM,13,20/05/20,21,23704,1572,1561,70
Norte,AM,13,21/05/20,21,25367,1663,1620,59
Norte,AM,13,22/05/20,21,27038,1671,1669,49
Norte,AM,13,23/05/20,21,28802,1764,1744,75
Norte,AM,13,24/05/20,22,29867,1065,1758,14
Norte,AM,13,25/05/20,22,30282,415,1781,23
Norte,AM,13,26/05/20,22,31949,1667,1852,71
Norte,AM,13,27/05/20,22,33508,1559,1891,39
Norte,AM,13,28/05/20,22,36146,2638,1964,73
Norte,AM,13,29/05/20,22,38909,2763,2011,47
Norte,AM,13,30/05/20,22,40560,1651,2047,36
Norte,AM,13,31/05/20,23,41378,818,2052,5
Norte,AM,13,01/06/20,23,41774,396,2071,19
Norte,AM,13,02/06/20,23,43195,1421,2102,31
Norte,AM,13,03/06/20,23,44347,1152,2138,36
Norte,AM,13,04/06/20,23,46473,2126,2183,45
Norte,AM,13,05/06/20,23,47666,1193,2199,16
Norte,AM,13,06/06/20,23,48785,1119,2232,33
Norte,AM,13,07/06/20,24,49269,484,2250,18
Norte,AM,13,08/06/20,24,49811,542,2271,21
Norte,RR,14,22/03/20,13,2,2,0,0
Norte,RR,14,23/03/20,13,2,0,0,0
Norte,RR,14,24/03/20,13,2,0,0,0
Norte,RR,14,25/03/20,13,8,6,0,0
Norte,RR,14,26/03/20,13,8,0,0,0
Norte,RR,14,27/03/20,13,10,2,0,0
Norte,RR,14,28/03/20,13,12,2,0,0
Norte,RR,14,29/03/20,14,16,4,0,0
Norte,RR,14,30/03/20,14,16,0,0,0
Norte,RR,14,31/03/20,14,16,0,0,0
Norte,RR,14,01/04/20,14,22,6,0,0
Norte,RR,14,02/04/20,14,26,4,0,0
Norte,RR,14,03/04/20,14,30,4,0,0
Norte,RR,14,04/04/20,14,37,7,1,1
Norte,RR,14,05/04/20,15,42,5,1,0
Norte,RR,14,06/04/20,15,42,0,1,0
Norte,RR,14,07/04/20,15,42,0,1,0
Norte,RR,14,08/04/20,15,49,7,1,0
Norte,RR,14,09/04/20,15,52,3,1,0
Norte,RR,14,10/04/20,15,63,11,3,2
Norte,RR,14,11/04/20,15,75,12,3,0
Norte,RR,14,12/04/20,16,79,4,3,0
Norte,RR,14,13/04/20,16,83,4,3,0
Norte,RR,14,14/04/20,16,113,30,3,0
Norte,RR,14,15/04/20,16,114,1,3,0
Norte,RR,14,16/04/20,16,142,28,3,0
Norte,RR,14,17/04/20,16,164,22,3,0
Norte,RR,14,18/04/20,16,201,37,3,0
Norte,RR,14,19/04/20,17,222,21,3,0
Norte,RR,14,20/04/20,17,244,22,3,0
Norte,RR,14,21/04/20,17,247,3,3,0
Norte,RR,14,22/04/20,17,280,33,3,0
Norte,RR,14,23/04/20,17,297,17,3,0
Norte,RR,14,24/04/20,17,304,7,3,0
Norte,RR,14,25/04/20,17,345,41,3,0
Norte,RR,14,26/04/20,18,401,56,4,1
Norte,RR,14,27/04/20,18,407,6,4,0
Norte,RR,14,28/04/20,18,425,18,6,2
Norte,RR,14,29/04/20,18,452,27,6,0
Norte,RR,14,30/04/20,18,519,67,7,1
Norte,RR,14,01/05/20,18,602,83,8,1
Norte,RR,14,02/05/20,18,668,66,9,1
Norte,RR,14,03/05/20,19,740,72,11,2
Norte,RR,14,04/05/20,19,806,66,11,0
Norte,RR,14,05/05/20,19,869,63,11,0
Norte,RR,14,06/05/20,19,932,63,13,2
Norte,RR,14,07/05/20,19,1020,88,14,1
Norte,RR,14,08/05/20,19,1124,104,16,2
Norte,RR,14,09/05/20,19,1202,78,18,2
Norte,RR,14,10/05/20,20,1290,88,21,3
Norte,RR,14,11/05/20,20,1295,5,24,3
Norte,RR,14,12/05/20,20,1328,33,27,3
Norte,RR,14,13/05/20,20,1411,83,29,2
Norte,RR,14,14/05/20,20,1500,89,37,8
Norte,RR,14,15/05/20,20,1589,89,40,3
Norte,RR,14,16/05/20,20,1706,117,49,9
Norte,RR,14,17/05/20,21,1791,85,51,2
Norte,RR,14,18/05/20,21,1876,85,60,9
Norte,RR,14,19/05/20,21,1985,109,61,1
Norte,RR,14,20/05/20,21,2067,82,64,3
Norte,RR,14,21/05/20,21,2146,79,72,8
Norte,RR,14,22/05/20,21,2306,160,81,9
Norte,RR,14,23/05/20,21,2374,68,81,0
Norte,RR,14,24/05/20,22,2439,65,84,3
Norte,RR,14,25/05/20,22,2514,75,86,2
Norte,RR,14,26/05/20,22,2583,69,102,16
Norte,RR,14,27/05/20,22,2682,99,102,0
Norte,RR,14,28/05/20,22,2959,277,102,0
Norte,RR,14,29/05/20,22,3098,139,108,6
Norte,RR,14,30/05/20,22,3299,201,110,2
Norte,RR,14,31/05/20,23,3474,175,116,6
Norte,RR,14,01/06/20,23,3692,218,116,0
Norte,RR,14,02/06/20,23,3850,158,120,4
Norte,RR,14,03/06/20,23,4143,293,124,4
Norte,RR,14,04/06/20,23,4483,340,127,3
Norte,RR,14,05/06/20,23,4831,348,139,12
Norte,RR,14,06/06/20,23,5238,407,139,0
Norte,RR,14,07/06/20,24,5529,291,142,3
Norte,RR,14,08/06/20,24,5768,239,145,3
Norte,PA,15,19/03/20,12,1,1,0,0
Norte,PA,15,20/03/20,12,2,1,0,0
Norte,PA,15,21/03/20,12,2,0,0,0
Norte,PA,15,22/03/20,13,4,2,0,0
Norte,PA,15,23/03/20,13,5,1,0,0
Norte,PA,15,24/03/20,13,5,0,0,0
Norte,PA,15,25/03/20,13,7,2,0,0
Norte,PA,15,26/03/20,13,13,6,0,0
Norte,PA,15,27/03/20,13,13,0,0,0
Norte,PA,15,28/03/20,13,17,4,0,0
Norte,PA,15,29/03/20,14,18,1,0,0
Norte,PA,15,30/03/20,14,21,3,0,0
Norte,PA,15,31/03/20,14,32,11,0,0
Norte,PA,15,01/04/20,14,40,8,1,1
Norte,PA,15,02/04/20,14,46,6,1,0
Norte,PA,15,03/04/20,14,50,4,1,0
Norte,PA,15,04/04/20,14,80,30,1,0
Norte,PA,15,05/04/20,15,86,6,1,0
Norte,PA,15,06/04/20,15,102,16,3,2
Norte,PA,15,07/04/20,15,138,36,5,2
Norte,PA,15,08/04/20,15,167,29,6,1
Norte,PA,15,09/04/20,15,168,1,7,1
Norte,PA,15,10/04/20,15,170,2,9,2
Norte,PA,15,11/04/20,15,217,47,10,1
Norte,PA,15,12/04/20,16,246,29,13,3
Norte,PA,15,13/04/20,16,270,24,15,2
Norte,PA,15,14/04/20,16,323,53,19,4
Norte,PA,15,15/04/20,16,384,61,21,2
Norte,PA,15,16/04/20,16,438,54,24,3
Norte,PA,15,17/04/20,16,557,119,26,2
Norte,PA,15,18/04/20,16,640,83,33,7
Norte,PA,15,19/04/20,17,685,45,34,1
Norte,PA,15,20/04/20,17,902,217,35,1
Norte,PA,15,21/04/20,17,1026,124,38,3
Norte,PA,15,22/04/20,17,1195,169,43,5
Norte,PA,15,23/04/20,17,1267,72,53,10
Norte,PA,15,24/04/20,17,1446,179,75,22
Norte,PA,15,25/04/20,17,1579,133,86,11
Norte,PA,15,26/04/20,18,1867,288,100,14
Norte,PA,15,27/04/20,18,2128,261,114,14
Norte,PA,15,28/04/20,18,2262,134,129,15
Norte,PA,15,29/04/20,18,2422,160,137,8
Norte,PA,15,30/04/20,18,2876,454,208,71
Norte,PA,15,01/05/20,18,3176,300,235,27
Norte,PA,15,02/05/20,18,3460,284,273,38
Norte,PA,15,03/05/20,19,3863,403,309,36
Norte,PA,15,04/05/20,19,4125,262,330,21
Norte,PA,15,05/05/20,19,4472,347,369,39
Norte,PA,15,06/05/20,19,5017,545,392,23
Norte,PA,15,07/05/20,19,5524,507,410,18
Norte,PA,15,08/05/20,19,6141,617,515,105
Norte,PA,15,09/05/20,19,6775,634,578,63
Norte,PA,15,10/05/20,20,7256,481,652,74
Norte,PA,15,11/05/20,20,7563,307,708,56
Norte,PA,15,12/05/20,20,8616,1053,864,156
Norte,PA,15,13/05/20,20,9618,1002,946,82
Norte,PA,15,14/05/20,20,10867,1249,1063,117
Norte,PA,15,15/05/20,20,12109,1242,1145,82
Norte,PA,15,16/05/20,20,13184,1075,1199,54
Norte,PA,15,17/05/20,21,13864,680,1239,40
Norte,PA,15,18/05/20,21,14734,870,1329,90
Norte,PA,15,19/05/20,21,16295,1561,1519,190
Norte,PA,15,20/05/20,21,18135,1840,1633,114
Norte,PA,15,21/05/20,21,19756,1621,1852,219
Norte,PA,15,22/05/20,21,21469,1713,1937,85
Norte,PA,15,23/05/20,21,22697,1228,2001,64
Norte,PA,15,24/05/20,22,24125,1428,2148,147
Norte,PA,15,25/05/20,22,26077,1952,2372,224
Norte,PA,15,26/05/20,22,28600,2523,2469,97
Norte,PA,15,27/05/20,22,31033,2433,2545,76
Norte,PA,15,28/05/20,22,33699,2666,2704,159
Norte,PA,15,29/05/20,22,36486,2787,2827,123
Norte,PA,15,30/05/20,22,37296,810,2900,73
Norte,PA,15,31/05/20,23,37961,665,2923,23
Norte,PA,15,01/06/20,23,38046,85,2925,2
Norte,PA,15,02/06/20,23,41207,3161,3040,115
Norte,PA,15,03/06/20,23,44774,3567,3193,153
Norte,PA,15,04/06/20,23,48049,3275,3416,223
Norte,PA,15,05/06/20,23,50960,2911,3538,122
Norte,PA,15,06/06/20,23,53176,2216,3612,74
Norte,PA,15,07/06/20,24,54271,1095,3678,66
Norte,PA,15,08/06/20,24,56032,1761,3772,94
Norte,AP,16,20/03/20,12,1,1,0,0
Norte,AP,16,21/03/20,12,1,0,0,0
Norte,AP,16,22/03/20,13,1,0,0,0
Norte,AP,16,23/03/20,13,1,0,0,0
Norte,AP,16,24/03/20,13,1,0,0,0
Norte,AP,16,25/03/20,13,1,0,0,0
Norte,AP,16,26/03/20,13,2,1,0,0
Norte,AP,16,27/03/20,13,2,0,0,0
Norte,AP,16,28/03/20,13,4,2,0,0
Norte,AP,16,29/03/20,14,4,0,0,0
Norte,AP,16,30/03/20,14,8,4,0,0
Norte,AP,16,31/03/20,14,10,2,0,0
Norte,AP,16,01/04/20,14,11,1,0,0
Norte,AP,16,02/04/20,14,11,0,0,0
Norte,AP,16,03/04/20,14,19,8,0,0
Norte,AP,16,04/04/20,14,28,9,1,1
Norte,AP,16,05/04/20,15,29,1,2,1
Norte,AP,16,06/04/20,15,34,5,2,0
Norte,AP,16,07/04/20,15,48,14,2,0
Norte,AP,16,08/04/20,15,107,59,2,0
Norte,AP,16,09/04/20,15,128,21,2,0
Norte,AP,16,10/04/20,15,166,38,2,0
Norte,AP,16,11/04/20,15,193,27,3,1
Norte,AP,16,12/04/20,16,230,37,5,2
Norte,AP,16,13/04/20,16,242,12,5,0
Norte,AP,16,14/04/20,16,307,65,6,1
Norte,AP,16,15/04/20,16,334,27,7,1
Norte,AP,16,16/04/20,16,362,28,9,2
Norte,AP,16,17/04/20,16,370,8,10,1
Norte,AP,16,18/04/20,16,393,23,10,0
Norte,AP,16,19/04/20,17,416,23,11,1
Norte,AP,16,20/04/20,17,433,17,13,2
Norte,AP,16,21/04/20,17,457,24,13,0
Norte,AP,16,22/04/20,17,479,22,14,1
Norte,AP,16,23/04/20,17,548,69,16,2
Norte,AP,16,24/04/20,17,633,85,18,2
Norte,AP,16,25/04/20,17,685,52,19,1
Norte,AP,16,26/04/20,18,798,113,21,2
Norte,AP,16,27/04/20,18,842,44,26,5
Norte,AP,16,28/04/20,18,918,76,28,2
Norte,AP,16,29/04/20,18,1016,98,31,3
Norte,AP,16,30/04/20,18,1080,64,34,3
Norte,AP,16,01/05/20,18,1121,41,37,3
Norte,AP,16,02/05/20,18,1187,66,40,3
Norte,AP,16,03/05/20,19,1482,295,43,3
Norte,AP,16,04/05/20,19,1733,251,49,6
Norte,AP,16,05/05/20,19,1931,198,55,6
Norte,AP,16,06/05/20,19,2046,115,56,1
Norte,AP,16,07/05/20,19,2199,153,61,5
Norte,AP,16,08/05/20,19,2322,123,66,5
Norte,AP,16,09/05/20,19,2493,171,69,3
Norte,AP,16,10/05/20,20,2613,120,72,3
Norte,AP,16,11/05/20,20,2671,58,73,1
Norte,AP,16,12/05/20,20,2910,239,86,13
Norte,AP,16,13/05/20,20,3005,95,94,8
Norte,AP,16,14/05/20,20,3428,423,101,7
Norte,AP,16,15/05/20,20,3630,202,103,2
Norte,AP,16,16/05/20,20,3834,204,108,5
Norte,AP,16,17/05/20,21,3952,118,119,11
Norte,AP,16,18/05/20,21,4023,71,127,8
Norte,AP,16,19/05/20,21,4310,287,136,9
Norte,AP,16,20/05/20,21,4549,239,142,6
Norte,AP,16,21/05/20,21,5188,639,151,9
Norte,AP,16,22/05/20,21,5655,467,157,6
Norte,AP,16,23/05/20,21,6091,436,162,5
Norte,AP,16,24/05/20,22,6353,262,163,1
Norte,AP,16,25/05/20,22,6584,231,168,5
Norte,AP,16,26/05/20,22,6967,383,173,5
Norte,AP,16,27/05/20,22,7619,652,183,10
Norte,AP,16,28/05/20,22,8152,533,198,15
Norte,AP,16,29/05/20,22,8469,317,207,9
Norte,AP,16,30/05/20,22,9313,844,215,8
Norte,AP,16,31/05/20,23,9602,289,222,7
Norte,AP,16,01/06/20,23,9890,288,228,6
Norte,AP,16,02/06/20,23,10511,621,237,9
Norte,AP,16,03/06/20,23,11107,596,247,10
Norte,AP,16,04/06/20,23,11551,444,254,7
Norte,AP,16,05/06/20,23,12327,776,260,6
Norte,AP,16,06/06/20,23,12773,446,269,9
Norte,AP,16,07/06/20,24,13045,272,272,3
Norte,AP,16,08/06/20,24,13294,249,278,6
Norte,TO,17,19/03/20,12,1,1,0,0
Norte,TO,17,20/03/20,12,1,0,0,0
Norte,TO,17,21/03/20,12,2,1,0,0
Norte,TO,17,22/03/20,13,2,0,0,0
Norte,TO,17,23/03/20,13,5,3,0,0
Norte,TO,17,24/03/20,13,7,2,0,0
