regiao,estado,coduf,data,semanaEpi,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos
Norte,TO,17,25/03/20,13,7,0,0,0
Norte,TO,17,26/03/20,13,7,0,0,0
Norte,TO,17,27/03/20,13,8,1,0,0
Norte,TO,17,28/03/20,13,9,1,0,0
Norte,TO,17,29/03/20,14,9,0,0,0
Norte,TO,17,30/03/20,14,10,1,0,0
Norte,TO,17,31/03/20,14,11,1,0,0
Norte,TO,17,01/04/20,14,12,1,0,0
Norte,TO,17,02/04/20,14,12,0,0,0
Norte,TO,17,03/04/20,14,12,0,0,0
Norte,TO,17,04/04/20,14,14,2,0,0
Norte,TO,17,05/04/20,15,17,3,0,0
Norte,TO,17,06/04/20,15,17,0,0,0
Norte,TO,17,07/04/20,15,19,2,0,0
Norte,TO,17,08/04/20,15,23,4,0,0
Norte,TO,17,09/04/20,15,23,0,0,0
Norte,TO,17,10/04/20,15,23,0,0,0
Norte,TO,17,11/04/20,15,23,0,0,0
Norte,TO,17,12/04/20,16,25,2,0,0
Norte,TO,17,13/04/20,16,26,1,0,0
Norte,TO,17,14/04/20,16,26,0,0,0
Norte,TO,17,15/04/20,16,26,0,1,1
Norte,TO,17,16/04/20,16,29,3,1,0
Norte,TO,17,17/04/20,16,31,2,1,0
Norte,TO,17,18/04/20,16,33,2,1,0
Norte,TO,17,19/04/20,17,33,0,1,0
Norte,TO,17,20/04/20,17,34,1,1,0
Norte,TO,17,21/04/20,17,37,3,1,0
Norte,TO,17,22/04/20,17,37,0,1,0
Norte,TO,17,23/04/20,17,37,0,2,1
Norte,TO,17,24/04/20,17,43,6,2,0
Norte,TO,17,25/04/20,17,50,7,2,0
Norte,TO,17,26/04/20,18,58,8,2,0
Norte,TO,17,27/04/20,18,67,9,2,0
Norte,TO,17,28/04/20,18,79,12,2,0
Norte,TO,17,29/04/20,18,116,37,3,1
Norte,TO,17,30/04/20,18,137,21,3,0
Norte,TO,17,01/05/20,18,164,27,3,0
Norte,TO,17,02/05/20,18,191,27,4,1
Norte,TO,17,03/05/20,19,246,55,4,0
Norte,TO,17,04/05/20,19,267,21,6,2
Norte,TO,17,05/05/20,19,303,36,7,1
Norte,TO,17,06/05/20,19,351,48,9,2
Norte,TO,17,07/05/20,19,423,72,9,0
Norte,TO,17,08/05/20,19,494,71,9,0
Norte,TO,17,09/05/20,19,572,78,9,0
Norte,TO,17,10/05/20,20,688,116,11,2
Norte,TO,17,11/05/20,20,747,59,12,1
Norte,TO,17,12/05/20,20,828,81,14,2
Norte,TO,17,13/05/20,20,932,104,21,7
Norte,TO,17,14/05/20,20,1029,97,23,2
Norte,TO,17,15/05/20,20,1179,150,24,1
Norte,TO,17,16/05/20,20,1279,100,27,3
Norte,TO,17,17/05/20,21,1382,103,31,4
Norte,TO,17,18/05/20,21,1496,114,32,1
Norte,TO,17,19/05/20,21,1646,150,38,6
Norte,TO,17,20/05/20,21,1809,163,42,4
Norte,TO,17,21/05/20,21,1976,167,47,5
Norte,TO,17,22/05/20,21,2205,229,49,2
Norte,TO,17,23/05/20,21,2430,225,51,2
Norte,TO,17,24/05/20,22,2591,161,52,1
Norte,TO,17,25/05/20,22,2696,105,58,6
Norte,TO,17,26/05/20,22,2858,162,64,6
Norte,TO,17,27/05/20,22,3023,165,65,1
Norte,TO,17,28/05/20,22,3277,254,68,3
Norte,TO,17,29/05/20,22,3611,334,70,2
Norte,TO,17,30/05/20,22,3981,370,71,1
Norte,TO,17,31/05/20,23,4176,195,73,2
Norte,TO,17,01/06/20,23,4345,169,76,3
Norte,TO,17,02/06/20,23,4483,138,79,3
Norte,TO,17,03/06/20,23,4698,215,82,3
Norte,TO,17,04/06/20,23,4881,183,87,5
Norte,TO,17,05/06/20,23,5182,301,89,2
Norte,TO,17,06/06/20,23,5505,323,96,7
Norte,TO,17,07/06/20,24,5644,139,99,3
Norte,TO,17,08/06/20,24,5807,163,108,9
Nordeste,MA,21,21/03/20,12,1,1,0,0
Nordeste,MA,21,22/03/20,13,2,1,0,0
Nordeste,MA,21,23/03/20,13,2,0,0,0
Nordeste,MA,21,24/03/20,13,8,6,0,0
Nordeste,MA,21,25/03/20,13,8,0,0,0
Nordeste,MA,21,26/03/20,13,10,2,0,0
Nordeste,MA,21,27/03/20,13,13,3,0,0
Nordeste,MA,21,28/03/20,13,14,1,0,0
Nordeste,MA,21,29/03/20,14,16,2,0,0
Nordeste,MA,21,30/03/20,14,23,7,1,1
Nordeste,MA,21,31/03/20,14,31,8,1,0
Nordeste,MA,21,01/04/20,14,52,21,1,0
Nordeste,MA,21,02/04/20,14,71,19,1,0
Nordeste,MA,21,03/04/20,14,81,10,1,0
Nordeste,MA,21,04/04/20,14,88,7,1,0
Nordeste,MA,21,05/04/20,15,96,8,2,1
Nordeste,MA,21,06/04/20,15,133,37,2,0
Nordeste,MA,21,07/04/20,15,172,39,4,2
Nordeste,MA,21,08/04/20,15,230,58,11,7
Nordeste,MA,21,09/04/20,15,273,43,12,1
Nordeste,MA,21,10/04/20,15,293,20,16,4
Nordeste,MA,21,11/04/20,15,344,51,21,5
Nordeste,MA,21,12/04/20,16,398,54,24,3
Nordeste,MA,21,13/04/20,16,445,47,27,3
Nordeste,MA,21,14/04/20,16,478,33,32,5
Nordeste,MA,21,15/04/20,16,630,152,34,2
Nordeste,MA,21,16/04/20,16,695,65,37,3
Nordeste,MA,21,17/04/20,16,797,102,40,3
Nordeste,MA,21,18/04/20,16,1040,243,44,4
Nordeste,MA,21,19/04/20,17,1205,165,48,4
Nordeste,MA,21,20/04/20,17,1320,115,54,6
Nordeste,MA,21,21/04/20,17,1396,76,60,6
Nordeste,MA,21,22/04/20,17,1604,208,66,6
Nordeste,MA,21,23/04/20,17,1757,153,76,10
Nordeste,MA,21,24/04/20,17,1951,194,88,12
Nordeste,MA,21,25/04/20,17,2105,154,100,12
Nordeste,MA,21,26/04/20,18,2223,118,112,12
Nordeste,MA,21,27/04/20,18,2410,187,125,13
Nordeste,MA,21,28/04/20,18,2528,118,145,20
Nordeste,MA,21,29/04/20,18,2804,276,166,21
Nordeste,MA,21,30/04/20,18,3190,386,184,18
Nordeste,MA,21,01/05/20,18,3506,316,204,20
Nordeste,MA,21,02/05/20,18,3805,299,224,20
Nordeste,MA,21,03/05/20,19,4040,235,237,13
Nordeste,MA,21,04/05/20,19,4227,187,249,12
Nordeste,MA,21,05/05/20,19,4530,303,271,22
Nordeste,MA,21,06/05/20,19,5028,498,291,20
Nordeste,MA,21,07/05/20,19,5389,361,305,14
Nordeste,MA,21,08/05/20,19,5909,520,330,25
Nordeste,MA,21,09/05/20,19,6765,856,355,25
Nordeste,MA,21,10/05/20,20,7599,834,379,24
Nordeste,MA,21,11/05/20,20,8144,545,399,20
Nordeste,MA,21,12/05/20,20,8526,382,423,24
Nordeste,MA,21,13/05/20,20,9112,586,444,21
Nordeste,MA,21,14/05/20,20,9801,689,470,26
Nordeste,MA,21,15/05/20,20,10739,938,496,26
Nordeste,MA,21,16/05/20,20,11592,853,524,28
Nordeste,MA,21,17/05/20,21,12492,900,549,25
Nordeste,MA,21,18/05/20,21,13238,746,576,27
Nordeste,MA,21,19/05/20,21,14198,960,604,28
Nordeste,MA,21,20/05/20,21,15114,916,634,30
Nordeste,MA,21,21/05/20,21,16058,944,663,29
Nordeste,MA,21,22/05/20,21,17212,1154,693,30
Nordeste,MA,21,23/05/20,21,18767,1555,722,29
Nordeste,MA,21,24/05/20,22,21191,2424,754,32
Nordeste,MA,21,25/05/20,22,22786,1595,784,30
Nordeste,MA,21,26/05/20,22,24278,1492,817,33
Nordeste,MA,21,27/05/20,22,26145,1867,853,36
Nordeste,MA,21,28/05/20,22,27979,1834,887,34
Nordeste,MA,21,29/05/20,22,30482,2503,911,24
Nordeste,MA,21,30/05/20,22,32620,2138,932,21
Nordeste,MA,21,31/05/20,23,34639,2019,955,23
Nordeste,MA,21,01/06/20,23,35297,658,976,21
Nordeste,MA,21,02/06/20,23,36625,1328,997,21
Nordeste,MA,21,03/06/20,23,38174,1549,1028,31
Nordeste,MA,21,04/06/20,23,40629,2455,1062,34
Nordeste,MA,21,05/06/20,23,43313,2684,1095,33
Nordeste,MA,21,06/06/20,23,45470,2157,1132,37
Nordeste,MA,21,07/06/20,24,47593,2123,1170,38
Nordeste,MA,21,08/06/20,24,49371,1778,1247,77
Nordeste,PI,22,20/03/20,12,3,3,0,0
Nordeste,PI,22,21/03/20,12,4,1,0,0
Nordeste,PI,22,22/03/20,13,4,0,0,0
Nordeste,PI,22,23/03/20,13,6,2,0,0
Nordeste,PI,22,24/03/20,13,6,0,0,0
Nordeste,PI,22,25/03/20,13,8,2,0,0
Nordeste,PI,22,26/03/20,13,9,1,0,0
Nordeste,PI,22,27/03/20,13,9,0,0,0
Nordeste,PI,22,28/03/20,13,11,2,1,1
Nordeste,PI,22,29/03/20,14,14,3,1,0
Nordeste,PI,22,30/03/20,14,16,2,3,2
Nordeste,PI,22,31/03/20,14,18,2,4,1
Nordeste,PI,22,01/04/20,14,18,0,4,0
Nordeste,PI,22,02/04/20,14,19,1,4,0
Nordeste,PI,22,03/04/20,14,21,2,4,0
Nordeste,PI,22,04/04/20,14,22,1,4,0
Nordeste,PI,22,05/04/20,15,23,1,4,0
Nordeste,PI,22,06/04/20,15,23,0,4,0
Nordeste,PI,22,07/04/20,15,28,5,4,0
Nordeste,PI,22,08/04/20,15,31,3,5,1
Nordeste,PI,22,09/04/20,15,38,7,6,1
Nordeste,PI,22,10/04/20,15,40,2,7,1
Nordeste,PI,22,11/04/20,15,41,1,7,0
Nordeste,PI,22,12/04/20,16,44,3,7,0
Nordeste,PI,22,13/04/20,16,50,6,8,1
Nordeste,PI,22,14/04/20,16,58,8,8,0
Nordeste,PI,22,15/04/20,16,75,17,8,0
Nordeste,PI,22,16/04/20,16,91,16,8,0
Nordeste,PI,22,17/04/20,16,102,11,8,0
Nordeste,PI,22,18/04/20,16,123,21,9,1
Nordeste,PI,22,19/04/20,17,145,22,10,1
Nordeste,PI,22,20/04/20,17,158,13,12,2
Nordeste,PI,22,21/04/20,17,186,28,14,2
Nordeste,PI,22,22/04/20,17,206,20,15,1
Nordeste,PI,22,23/04/20,17,217,11,15,0
Nordeste,PI,22,24/04/20,17,256,39,16,1
Nordeste,PI,22,25/04/20,17,297,41,17,1
Nordeste,PI,22,26/04/20,18,331,34,18,1
Nordeste,PI,22,27/04/20,18,364,33,20,2
Nordeste,PI,22,28/04/20,18,408,44,21,1
Nordeste,PI,22,29/04/20,18,454,46,24,3
Nordeste,PI,22,30/04/20,18,513,59,24,0
Nordeste,PI,22,01/05/20,18,600,87,24,0
Nordeste,PI,22,02/05/20,18,665,65,26,2
Nordeste,PI,22,03/05/20,19,742,77,28,2
Nordeste,PI,22,04/05/20,19,784,42,28,0
Nordeste,PI,22,05/05/20,19,875,91,29,1
Nordeste,PI,22,06/05/20,19,949,74,30,1
Nordeste,PI,22,07/05/20,19,1051,102,35,5
Nordeste,PI,22,08/05/20,19,1131,80,37,2
Nordeste,PI,22,09/05/20,19,1233,102,38,1
Nordeste,PI,22,10/05/20,20,1278,45,42,4
Nordeste,PI,22,11/05/20,20,1332,54,45,3
Nordeste,PI,22,12/05/20,20,1443,111,49,4
Nordeste,PI,22,13/05/20,20,1612,169,57,8
Nordeste,PI,22,14/05/20,20,1784,172,60,3
Nordeste,PI,22,15/05/20,20,1905,121,60,0
Nordeste,PI,22,16/05/20,20,2085,180,65,5
Nordeste,PI,22,17/05/20,21,2252,167,72,7
Nordeste,PI,22,18/05/20,21,2287,35,80,8
Nordeste,PI,22,19/05/20,21,2440,153,85,5
Nordeste,PI,22,20/05/20,21,2637,197,87,2
Nordeste,PI,22,21/05/20,21,2852,215,91,4
Nordeste,PI,22,22/05/20,21,3074,222,93,2
Nordeste,PI,22,23/05/20,21,3258,184,99,6
Nordeste,PI,22,24/05/20,22,3390,132,107,8
Nordeste,PI,22,25/05/20,22,3550,160,110,3
Nordeste,PI,22,26/05/20,22,3720,170,119,9
Nordeste,PI,22,27/05/20,22,3966,246,134,15
Nordeste,PI,22,28/05/20,22,4243,277,138,4
Nordeste,PI,22,29/05/20,22,4503,260,146,8
Nordeste,PI,22,30/05/20,22,4745,242,157,11
Nordeste,PI,22,31/05/20,23,4931,186,161,4
Nordeste,PI,22,01/06/20,23,5119,188,168,7
Nordeste,PI,22,02/06/20,23,5506,387,180,12
Nordeste,PI,22,03/06/20,23,5828,322,192,12
Nordeste,PI,22,04/06/20,23,6064,236,202,10
Nordeste,PI,22,05/06/20,23,6717,653,217,15
Nordeste,PI,22,06/06/20,23,7105,388,224,7
Nordeste,PI,22,07/06/20,24,7478,373,239,15
Nordeste,PI,22,08/06/20,24,7621,143,254,15
Nordeste,CE,23,17/03/20,12,5,5,0,0
Nordeste,CE,23,18/03/20,12,9,4,0,0
Nordeste,CE,23,19/03/20,12,20,11,0,0
Nordeste,CE,23,20/03/20,12,55,35,0,0
Nordeste,CE,23,21/03/20,12,68,13,0,0
Nordeste,CE,23,22/03/20,13,112,44,0,0
Nordeste,CE,23,23/03/20,13,163,51,0,0
Nordeste,CE,23,24/03/20,13,182,19,0,0
Nordeste,CE,23,25/03/20,13,200,18,0,0
Nordeste,CE,23,26/03/20,13,235,35,3,3
Nordeste,CE,23,27/03/20,13,282,47,3,0
Nordeste,CE,23,28/03/20,13,314,32,4,1
Nordeste,CE,23,29/03/20,14,348,34,5,1
Nordeste,CE,23,30/03/20,14,372,24,5,0
Nordeste,CE,23,31/03/20,14,390,18,7,2
Nordeste,CE,23,01/04/20,14,444,54,8,1
Nordeste,CE,23,02/04/20,14,550,106,20,12
Nordeste,CE,23,03/04/20,14,627,77,22,2
Nordeste,CE,23,04/04/20,14,730,103,22,0
Nordeste,CE,23,05/04/20,15,823,93,26,4
Nordeste,CE,23,06/04/20,15,1013,190,29,3
Nordeste,CE,23,07/04/20,15,1051,38,31,2
Nordeste,CE,23,08/04/20,15,1291,240,43,12
Nordeste,CE,23,09/04/20,15,1425,134,55,12
Nordeste,CE,23,10/04/20,15,1478,53,58,3
Nordeste,CE,23,11/04/20,15,1582,104,67,9
Nordeste,CE,23,12/04/20,16,1676,94,74,7
Nordeste,CE,23,13/04/20,16,1800,124,91,17
Nordeste,CE,23,14/04/20,16,2005,205,107,16
Nordeste,CE,23,15/04/20,16,2157,152,116,9
Nordeste,CE,23,16/04/20,16,2386,229,124,8
Nordeste,CE,23,17/04/20,16,2684,298,149,25
Nordeste,CE,23,18/04/20,16,3034,350,176,27
Nordeste,CE,23,19/04/20,17,3252,218,186,10
Nordeste,CE,23,20/04/20,17,3482,230,198,12
Nordeste,CE,23,21/04/20,17,3716,234,215,17
Nordeste,CE,23,22/04/20,17,3910,194,233,18
Nordeste,CE,23,23/04/20,17,4598,688,266,33
Nordeste,CE,23,24/04/20,17,4800,202,284,18
Nordeste,CE,23,25/04/20,17,5421,621,310,26
Nordeste,CE,23,26/04/20,18,5833,412,327,17
Nordeste,CE,23,27/04/20,18,6726,893,390,63
Nordeste,CE,23,28/04/20,18,6918,192,403,13
Nordeste,CE,23,29/04/20,18,7267,349,441,38
Nordeste,CE,23,30/04/20,18,7606,339,482,41
Nordeste,CE,23,01/05/20,18,7879,273,505,23
Nordeste,CE,23,02/05/20,18,8231,352,614,109
Nordeste,CE,23,03/05/20,19,8370,139,663,49
Nordeste,CE,23,04/05/20,19,11040,2670,712,49
Nordeste,CE,23,05/05/20,19,11470,430,795,83
Nordeste,CE,23,06/05/20,19,12304,834,848,53
Nordeste,CE,23,07/05/20,19,13888,1584,903,55
Nordeste,CE,23,08/05/20,19,14956,1068,966,63
Nordeste,CE,23,09/05/20,19,15879,923,1062,96
Nordeste,CE,23,10/05/20,20,16692,813,1114,52
Nordeste,CE,23,11/05/20,20,17599,907,1189,75
Nordeste,CE,23,12/05/20,20,18412,813,1280,91
Nordeste,CE,23,13/05/20,20,19156,744,1389,109
Nordeste,CE,23,14/05/20,20,21077,1921,1413,24
Nordeste,CE,23,15/05/20,20,22490,1413,1476,63
Nordeste,CE,23,16/05/20,20,23795,1305,1614,138
Nordeste,CE,23,17/05/20,21,24255,460,1641,27
Nordeste,CE,23,18/05/20,21,26363,2108,1748,107
Nordeste,CE,23,19/05/20,21,28112,1749,1856,108
Nordeste,CE,23,20/05/20,21,30560,2448,1900,44
Nordeste,CE,23,21/05/20,21,31413,853,2161,261
Nordeste,CE,23,22/05/20,21,34573,3160,2251,90
Nordeste,CE,23,23/05/20,21,35122,549,2308,57
Nordeste,CE,23,24/05/20,22,35595,473,2324,16
Nordeste,CE,23,25/05/20,22,36185,590,2493,169
Nordeste,CE,23,26/05/20,22,37021,836,2603,110
Nordeste,CE,23,27/05/20,22,37275,254,2671,68
Nordeste,CE,23,28/05/20,22,37821,546,2733,62
Nordeste,CE,23,29/05/20,22,38395,574,2859,126
Nordeste,CE,23,30/05/20,22,46506,8111,2956,97
Nordeste,CE,23,31/05/20,23,48489,1983,3010,54
Nordeste,CE,23,01/06/20,23,50504,2015,3188,178
Nordeste,CE,23,02/06/20,23,53073,2569,3421,233
Nordeste,CE,23,03/06/20,23,56056,2983,3605,184
Nordeste,CE,23,04/06/20,23,59795,3739,3813,208
Nordeste,CE,23,05/06/20,23,61595,1800,3890,77
Nordeste,CE,23,06/06/20,23,63575,1980,3965,75
Nordeste,CE,23,07/06/20,24,64271,696,3982,17
Nordeste,CE,23,08/06/20,24,65605,1334,4120,138
Nordeste,RN,24,13/03/20,11,1,1,0,0
Nordeste,RN,24,14/03/20,11,1,0,0,0
Nordeste,RN,24,15/03/20,12,1,0,0,0
Nordeste,RN,24,16/03/20,12,1,0,0,0
Nordeste,RN,24,17/03/20,12,1,0,0,0
Nordeste,RN,24,18/03/20,12,1,0,0,0
Nordeste,RN,24,19/03/20,12,1,0,0,0
Nordeste,RN,24,20/03/20,12,1,0,0,0
Nordeste,RN,24,21/03/20,12,6,5,0,0
Nordeste,RN,24,22/03/20,13,9,3,0,0
Nordeste,RN,24,23/03/20,13,13,4,0,0
Nordeste,RN,24,24/03/20,13,13,0,0,0
Nordeste,RN,24,25/03/20,13,14,1,0,0
Nordeste,RN,24,26/03/20,13,19,5,0,0
Nordeste,RN,24,27/03/20,13,28,9,0,0
Nordeste,RN,24,28/03/20,13,45,17,0,0
Nordeste,RN,24,29/03/20,14,68,23,1,1
Nordeste,RN,24,30/03/20,14,77,9,1,0
Nordeste,RN,24,31/03/20,14,82,5,1,0
Nordeste,RN,24,01/04/20,14,92,10,2,1
Nordeste,RN,24,02/04/20,14,105,13,2,0
Nordeste,RN,24,03/04/20,14,176,71,4,2
Nordeste,RN,24,04/04/20,14,212,36,5,1
Nordeste,RN,24,05/04/20,15,242,30,7,2
Nordeste,RN,24,06/04/20,15,246,4,7,0
Nordeste,RN,24,07/04/20,15,254,8,8,1
Nordeste,RN,24,08/04/20,15,261,7,11,3
Nordeste,RN,24,09/04/20,15,261,0,11,0
Nordeste,RN,24,10/04/20,15,263,2,11,0
Nordeste,RN,24,11/04/20,15,289,26,13,2
Nordeste,RN,24,12/04/20,16,302,13,15,2
Nordeste,RN,24,13/04/20,16,339,37,17,2
Nordeste,RN,24,14/04/20,16,376,37,18,1
Nordeste,RN,24,15/04/20,16,399,23,19,1
Nordeste,RN,24,16/04/20,16,400,1,20,1
Nordeste,RN,24,17/04/20,16,463,63,23,3
Nordeste,RN,24,18/04/20,16,516,53,24,1
Nordeste,RN,24,19/04/20,17,531,15,25,1
Nordeste,RN,24,20/04/20,17,595,64,27,2
Nordeste,RN,24,21/04/20,17,608,13,28,1
Nordeste,RN,24,22/04/20,17,646,38,29,1
Nordeste,RN,24,23/04/20,17,708,62,34,5
Nordeste,RN,24,24/04/20,17,754,46,38,4
Nordeste,RN,24,25/04/20,17,781,27,40,2
Nordeste,RN,24,26/04/20,18,825,44,44,4
Nordeste,RN,24,27/04/20,18,832,7,45,1
Nordeste,RN,24,28/04/20,18,857,25,48,3
Nordeste,RN,24,29/04/20,18,1086,229,53,5
Nordeste,RN,24,30/04/20,18,1177,91,56,3
Nordeste,RN,24,01/05/20,18,1297,120,56,0
Nordeste,RN,24,02/05/20,18,1366,69,59,3
Nordeste,RN,24,03/05/20,19,1392,26,61,2
Nordeste,RN,24,04/05/20,19,1421,29,62,1
Nordeste,RN,24,05/05/20,19,1536,115,68,6
Nordeste,RN,24,06/05/20,19,1574,38,72,4
Nordeste,RN,24,07/05/20,19,1739,165,76,4
Nordeste,RN,24,08/05/20,19,1821,82,81,5
Nordeste,RN,24,09/05/20,19,1919,98,87,6
Nordeste,RN,24,10/05/20,20,1928,9,88,1
Nordeste,RN,24,11/05/20,20,1989,61,92,4
Nordeste,RN,24,12/05/20,20,2033,44,93,1
Nordeste,RN,24,13/05/20,20,2367,334,105,12
Nordeste,RN,24,14/05/20,20,2537,170,117,12
Nordeste,RN,24,15/05/20,20,2786,249,122,5
Nordeste,RN,24,16/05/20,20,3004,218,136,14
Nordeste,RN,24,17/05/20,21,3137,133,139,3
Nordeste,RN,24,18/05/20,21,3184,47,146,7
Nordeste,RN,24,19/05/20,21,3483,299,160,14
Nordeste,RN,24,20/05/20,21,3796,313,170,10
Nordeste,RN,24,21/05/20,21,4060,264,178,8
Nordeste,RN,24,22/05/20,21,4251,191,181,3
Nordeste,RN,24,23/05/20,21,4599,348,184,3
Nordeste,RN,24,24/05/20,22,4697,98,200,16
Nordeste,RN,24,25/05/20,22,4759,62,209,9
Nordeste,RN,24,26/05/20,22,5472,713,220,11
Nordeste,RN,24,27/05/20,22,5630,158,242,22
Nordeste,RN,24,28/05/20,22,5630,0,254,12
Nordeste,RN,24,29/05/20,22,6463,833,268,14
Nordeste,RN,24,30/05/20,22,7402,939,305,37
Nordeste,RN,24,31/05/20,23,7402,0,305,0
Nordeste,RN,24,01/06/20,23,7964,562,323,18
Nordeste,RN,24,02/06/20,23,8233,269,341,18
Nordeste,RN,24,03/06/20,23,9149,916,367,26
Nordeste,RN,24,04/06/20,23,9282,133,378,11
Nordeste,RN,24,05/06/20,23,9440,158,387,9
Nordeste,RN,24,06/06/20,23,9449,9,410,23
Nordeste,RN,24,07/06/20,24,9452,3,424,14
Nordeste,RN,24,08/06/20,24,10888,1436,431,7
Nordeste,PB,25,19/03/20,12,1,1,0,0
Nordeste,PB,25,20/03/20,12,1,0,0,0
Nordeste,PB,25,21/03/20,12,1,0,0,0
Nordeste,PB,25,22/03/20,13,1,0,0,0
Nordeste,PB,25,23/03/20,13,2,1,0,0
Nordeste,PB,25,24/03/20,13,3,1,0,0
Nordeste,PB,25,25/03/20,13,3,0,0,0
Nordeste,PB,25,26/03/20,13,5,2,0,0
Nordeste,PB,25,27/03/20,13,9,4,0,0
Nordeste,PB,25,28/03/20,13,14,5,0,0
Nordeste,PB,25,29/03/20,14,14,0,0,0
Nordeste,PB,25,30/03/20,14,15,1,0,0
Nordeste,PB,25,31/03/20,14,17,2,0,0
Nordeste,PB,25,01/04/20,14,20,3,1,1
Nordeste,PB,25,02/04/20,14,21,1,1,0
Nordeste,PB,25,03/04/20,14,29,8,1,0
Nordeste,PB,25,04/04/20,14,32,3,2,1
Nordeste,PB,25,05/04/20,15,34,2,4,2
Nordeste,PB,25,06/04/20,15,35,1,4,0
Nordeste,PB,25,07/04/20,15,36,1,4,0
Nordeste,PB,25,08/04/20,15,41,5,4,0
Nordeste,PB,25,09/04/20,15,55,14,7,3
Nordeste,PB,25,10/04/20,15,79,24,11,4
Nordeste,PB,25,11/04/20,15,85,6,11,0
Nordeste,PB,25,12/04/20,16,101,16,13,2
Nordeste,PB,25,13/04/20,16,111,10,13,0
Nordeste,PB,25,14/04/20,16,136,25,16,3
Nordeste,PB,25,15/04/20,16,151,15,21,5
Nordeste,PB,25,16/04/20,16,165,14,24,3
Nordeste,PB,25,17/04/20,16,195,30,26,2
Nordeste,PB,25,18/04/20,16,205,10,26,0
Nordeste,PB,25,19/04/20,17,236,31,29,3
Nordeste,PB,25,20/04/20,17,245,9,32,3
Nordeste,PB,25,21/04/20,17,263,18,33,1
Nordeste,PB,25,22/04/20,17,301,38,39,6
Nordeste,PB,25,23/04/20,17,345,44,40,1
Nordeste,PB,25,24/04/20,17,386,41,44,4
Nordeste,PB,25,25/04/20,17,447,61,46,2
Nordeste,PB,25,26/04/20,18,499,52,49,3
Nordeste,PB,25,27/04/20,18,543,44,50,1
Nordeste,PB,25,28/04/20,18,633,90,53,3
Nordeste,PB,25,29/04/20,18,699,66,58,5
Nordeste,PB,25,30/04/20,18,814,115,62,4
Nordeste,PB,25,01/05/20,18,926,112,67,5
Nordeste,PB,25,02/05/20,18,1034,108,74,7
Nordeste,PB,25,03/05/20,19,1169,135,76,2
Nordeste,PB,25,04/05/20,19,1219,50,79,3
Nordeste,PB,25,05/05/20,19,1361,142,85,6
Nordeste,PB,25,06/05/20,19,1493,132,92,7
Nordeste,PB,25,07/05/20,19,1657,164,101,9
Nordeste,PB,25,08/05/20,19,2031,374,114,13
Nordeste,PB,25,09/05/20,19,2156,125,124,10
Nordeste,PB,25,10/05/20,20,2341,185,135,11
Nordeste,PB,25,11/05/20,20,2525,184,139,4
Nordeste,PB,25,12/05/20,20,2777,252,154,15
Nordeste,PB,25,13/05/20,20,3045,268,157,3
Nordeste,PB,25,14/05/20,20,3361,316,160,3
Nordeste,PB,25,15/05/20,20,3739,378,170,10
